9934	15167	9973	15182
9973	15182	10022	15203
10426	14262	10534	14460
10534	14460	10723	14772
10723	14772	10889	15045
10356	14966	10474	14932
10474	14932	10723	14772
10723	14772	10840	14706
10840	14706	10870	14689
10909	14710	11101	14768
11101	14768	11445	14741
11445	14741	11642	14625
9734	15579	9917	15613
9917	15613	10122	15647
10122	15647	10423	15698
10423	15698	10564	15721
10564	15721	10963	15789
10363	15933	10374	15894
10374	15894	10423	15698
10581	15936	10592	16022
10592	16022	10603	16158
10603	16158	10635	16497
10635	16497	10658	16769
10658	16769	10862	16754
10862	16754	10892	16821
10892	16821	10905	16893
10013	16972	10198	16929
10198	16929	10905	16893
10905	16893	10986	16897
10080	15858	10374	15894
10374	15894	10581	15936
10581	15936	10926	15904
10926	15904	10972	15895
9443	15430	9734	15579
10351	14981	10356	14966
10356	14966	10474	14633
10474	14633	10534	14460
10534	14460	10567	14337
10567	14337	10629	14299
10629	14299	10830	14183
10830	14183	10947	14114
10122	15647	10238	15316
10238	15316	10333	14983
10080	15858	10122	15647
10005	16150	10080	15858
10889	15045	11056	15009
11056	15009	11185	14982
11185	14982	11337	14946
11337	14946	11545	14897
11545	14897	11712	14868
11712	14868	11879	14771
11879	14771	12040	14688
12040	14688	12338	14532
12338	14532	12630	14306
12630	14306	12919	14096
12919	14096	12980	13996
12980	13996	13120	13802
13120	13802	13353	13459
13353	13459	13451	13234
13451	13234	13545	13012
13545	13012	13631	12799
13631	12799	13710	12633
13742	12538	13792	12292
13678	12571	13698	12544
13678	12571	13686	12611
13686	12611	13710	12633
13698	12544	13742	12538
13710	12633	13747	12642
13742	12538	13776	12571
13747	12642	13770	12617
13770	12617	13776	12571
13776	12571	14000	12519
14000	12519	14133	12482
14133	12482	14272	12446
14272	12446	14997	12243
14997	12243	15098	12213
15098	12213	15175	12180
8570	15107	8686	14934
8686	14934	8870	14637
8870	14637	8953	14528
8953	14528	9236	14157
9236	14157	9383	13978
9383	13978	9668	13629
11672	6737	11689	6634
11689	6634	11723	6333
8576	5486	8622	5867
8622	5867	8641	5998
8641	5998	8661	6169
8661	6169	8680	6322
8680	6322	8728	6701
8717	6965	8741	6763
8728	6701	8741	6763
8576	5486	8753	5569
8753	5569	8955	5549
8955	5549	9147	5534
9147	5534	9341	5612
9341	5612	9781	5789
9781	5789	10234	5928
7497	5610	7599	5553
7599	5553	8038	5521
8038	5521	8200	5510
8200	5510	8576	5486
8162	5588	8200	5510
8162	5588	8167	5810
8176	6065	8196	6775
8196	6775	8204	6958
8204	6958	8312	7062
8061	5939	8092	5858
8061	5939	8096	6009
8092	5858	8167	5810
8096	6009	8176	6065
8176	6065	8260	5997
8226	5809	8282	5909
8260	5997	8282	5909
8167	5810	8226	5809
7980	5944	8002	6776
8002	6776	8196	6775
8196	6775	8645	6781
9823	6007	9844	6469
9844	6469	9848	6617
8541	6191	8661	6169
8661	6169	8961	6126
8961	6126	9198	6097
9198	6097	9399	6067
9399	6067	9665	6029
9665	6029	9823	6007
9823	6007	9931	5985
9665	6029	9781	5789
9781	5789	9955	5376
9955	5376	10029	5230
7160	4051	7161	4091
7161	4091	7171	4200
7171	4200	7417	4363
7417	4363	7601	4485
7601	4485	7637	4508
7637	4508	7690	4552
7690	4552	8018	4823
8018	4823	8121	4919
8121	4919	8219	5010
8219	5010	8353	5188
8353	5188	8576	5486
8576	5486	8689	5264
8689	5264	8756	5135
8756	5135	8801	4993
8637	4980	8801	4993
8801	4993	8934	5095
8934	5095	9189	5184
9189	5184	9423	5227
9423	5227	9541	5249
9541	5249	9651	5237
9651	5237	10029	5230
10029	5230	10208	5237
10208	5237	10780	5207
8801	4993	8838	4668
8838	4668	8877	4356
8877	4356	8954	4084
8954	4084	9003	3878
9003	3878	9037	3686
7690	4552	7921	4451
7921	4451	7990	4420
7990	4420	8109	4368
8109	4368	8399	4244
8399	4244	8605	4138
8605	4138	8766	4038
8766	4038	9003	3878
8399	4244	8507	4318
8507	4318	8877	4356
8877	4356	9291	4387
9291	4387	9420	4398
9420	4398	9862	4370
9862	4370	9978	4363
8766	4038	8954	4084
8954	4084	9338	4129
9338	4129	9455	4159
9455	4159	9848	4254
9848	4254	9862	4370
9394	4567	9400	4525
9400	4525	9420	4398
9420	4398	9455	4159
9400	4525	9501	4528
9501	4528	9663	4512
9488	4643	9501	4528
9423	5227	9457	5050
9457	5050	9494	4824
9471	4737	9488	4643
9471	4737	9494	4824
9978	4363	10150	4350
10150	4350	10265	4342
8018	4823	8212	4686
8212	4686	8242	4648
8242	4648	8318	4558
8318	4558	8507	4318
8507	4318	8618	4187
8605	4138	8618	4187
8109	4368	8318	4558
8318	4558	8838	4668
8838	4668	9252	4665
9184	5310	9185	5271
9185	5271	9189	5184
9189	5184	9252	4665
9252	4665	9291	4387
9291	4387	9338	4129
9338	4129	9410	3793
9410	3793	9440	3665
9440	3665	9601	3146
9601	3146	9700	2879
9700	2879	9786	2657
9786	2657	9922	2302
9922	2302	9943	2248
9943	2248	10055	1935
10055	1935	10212	1504
10212	1504	10315	1223
10315	1223	10411	966
10411	966	10471	802
10471	802	10602	438
10602	438	10725	129
10725	129	10780	-43
10780	-43	10788	-172
10788	-172	10810	-817
10810	-817	10844	-1335
10844	-1335	10867	-1709
10867	-1709	11063	-2025
11063	-2025	11308	-2535
11308	-2535	11360	-2648
11360	-2648	11646	-3251
9037	3686	9090	3700
9090	3700	9410	3793
9410	3793	9731	3889
9731	3889	9934	3802
8579	2265	8606	2376
8606	2376	8674	2627
8674	2627	8748	2915
8748	2915	8820	3188
8820	3188	8840	3265
8840	3265	8880	3347
8880	3347	8955	3521
8955	3521	9037	3686
8898	2807	8986	3140
8986	3140	9082	3319
9082	3319	9128	3454
9090	3700	9120	3569
9120	3569	9128	3454
8880	3347	9082	3319
9082	3319	9175	3309
9043	2359	9072	2589
9072	2589	9099	2780
9099	2780	9146	3101
9146	3101	9174	3280
9174	3280	9175	3309
9175	3309	9215	3599
8327	2975	8457	2965
8457	2965	8748	2915
8327	2975	8340	3365
8457	2965	8472	3395
9099	2780	9399	2776
9399	2776	9700	2879
8820	3188	8986	3140
8986	3140	9146	3101
9146	3101	9350	3081
9350	3081	9472	3111
9472	3111	9601	3146
9174	3280	9314	3278
9314	3278	9394	3289
9394	3289	9458	3180
9458	3180	9472	3111
9314	3278	9350	3081
9350	3081	9399	2776
9399	2776	9469	2393
9469	2393	9525	2091
9525	2091	9625	1583
8955	3521	9120	3569
9120	3569	9215	3599
9215	3599	9440	3665
9440	3665	9751	3769
9751	3769	9934	3802
8039	3242	8080	3260
8080	3260	8173	3299
8173	3299	8270	3343
8270	3343	8340	3365
8340	3365	8472	3395
8472	3395	8955	3521
9934	3802	10033	3795
10033	3795	11084	3702
11084	3702	11610	3891
11610	3891	12284	4133
12284	4133	12560	4290
9934	3802	10169	4173
10169	4173	10265	4342
10265	4342	10391	4547
10391	4547	10780	5207
9252	4665	9488	4643
9488	4643	9992	4595
9992	4595	10391	4547
10780	5207	11266	5097
11266	5097	11386	5107
11386	5107	11661	5180
11661	5180	12499	5226
12499	5226	12883	5257
5891	9341	5937	9345
5937	9345	6053	9224
5689	9574	5807	9470
5807	9470	5892	9398
5657	9600	5689	9574
5826	9483	5897	9514
5897	9514	6036	9527
6036	9527	6227	9531
6227	9531	6365	9535
6365	9535	6460	9537
6460	9537	6743	9523
6743	9523	7025	9517
7025	9517	7128	9512
5807	9470	5826	9483
6365	9535	6458	9655
10601	9922	10759	9901
10759	9901	10868	9847
11560	9524	11794	9438
10168	10085	10313	10084
10313	10084	10490	10080
10490	10080	10601	9922
10061	10068	10168	10085
10164	9853	10187	9896
10187	9896	10244	9981
10244	9981	10313	10084
11493	9128	11509	9392
11064	9543	11108	9194
11064	9543	11083	9573
11131	9189	11266	9496
11266	9496	11346	9655
11346	9655	11411	9810
11411	9810	11507	10004
11509	9392	11560	9524
11541	9576	11560	9524
11541	9576	11594	9604
11594	9604	11639	9716
11200	9889	11411	9810
11411	9810	11639	9716
11639	9716	11677	9729
10914	9887	11177	9935
11177	9935	11479	10026
11479	10026	11507	10004
11507	10004	11543	10015
10868	9847	11083	9753
10868	9847	10914	9887
11083	9753	11148	9730
11148	9730	11346	9655
11346	9655	11541	9576
11543	10015	11880	9874
11880	9874	12093	9783
12093	9783	12257	9703
12257	9703	12569	9547
12569	9547	12785	9443
12785	9443	12841	9368
12841	9368	12870	9366
12330	8636	12394	8729
12394	8729	12483	8834
12483	8834	12590	8977
12590	8977	12769	9186
12769	9186	12849	9319
12841	9368	12849	9319
12156	8760	12195	8436
12195	8436	12217	8320
12150	8891	12156	8760
12150	8891	12150	9019
12148	9209	12150	9019
12148	9209	12148	9426
12148	9426	12150	9545
11810	9392	12047	9429
12047	9429	12148	9426
11888	9203	12074	9217
12074	9217	12148	9209
12148	9209	12322	9124
12322	9124	12590	8977
12590	8977	12740	8862
12740	8862	13029	8632
13029	8632	13217	8493
13217	8493	13566	8212
13566	8212	13724	8090
13724	8090	13931	7924
13534	7819	13616	7949
13616	7949	13724	8090
13724	8090	13871	8286
12150	8891	12202	8895
12202	8895	12394	8729
12394	8729	12549	8616
12549	8616	12771	8439
12771	8439	12852	8366
12852	8366	12918	8232
12918	8232	12960	8246
12960	8246	13007	8212
13007	8212	13153	8065
13153	8065	13311	7915
13311	7915	13352	7911
5575	9623	5630	9592
5630	9592	5657	9600
5657	9600	5661	9630
5657	9689	5661	9630
5188	9388	5207	9418
5207	9418	5321	9583
5321	9583	5374	9619
5374	9619	5477	9621
5477	9621	5575	9623
3925	6604	4026	6688
4026	6688	4098	6751
3593	7176	3696	7070
3696	7070	3918	6791
3918	6791	4026	6688
3349	7361	3374	7322
3374	7322	3593	7176
4026	6688	4096	6632
4096	6632	4208	6566
4208	6566	4292	6558
4292	6558	4423	6477
4423	6477	4555	6403
4555	6403	4784	6280
4784	6280	4903	6221
4000	6852	4098	6751
4098	6751	4153	6703
4153	6703	4265	6636
4265	6636	4292	6558
4903	6221	5047	6116
5047	6116	5137	6066
4903	6221	4962	6218
4962	6218	5165	6119
4786	6717	4901	6505
4922	6537	4948	6582
4948	6582	4981	6642
4901	6505	4922	6537
4520	5793	4725	6168
4725	6168	4739	6193
4739	6193	4784	6280
4784	6280	4854	6413
4854	6413	4901	6505
4134	5284	4259	5390
4259	5390	4338	5513
4338	5513	4404	5613
4404	5613	4520	5793
3216	6393	3320	6455
3320	6455	3836	6550
3836	6550	3925	6604
3931	5825	4006	5876
4006	5876	4167	5911
4167	5911	4520	5793
4520	5793	4667	5688
4667	5688	4861	5581
3707	5758	3756	6272
3756	6272	3836	6550
3395	7369	3806	7739
3806	7739	3969	7888
3969	7888	4065	7974
4065	7974	4104	8019
4104	8019	4193	8088
4193	8088	4289	8183
4289	8183	4325	8229
4325	8229	4457	8345
4457	8345	4623	8457
4623	8457	4783	8557
4457	8121	4609	8013
4609	8013	4687	8034
4623	8457	4688	8323
4687	8034	4688	8323
4609	8013	4659	7982
4457	8345	4688	8323
4688	8323	4788	8318
4059	6844	4059	7276
4059	7276	4065	7974
4059	6844	4098	6751
11145	11042	11283	10981
11283	10981	11328	10957
11328	10957	11556	10869
11556	10869	11756	10782
11756	10782	11841	10747
11841	10747	12056	10655
12056	10655	12180	10604
10640	11564	10818	11269
10818	11269	10918	11084
10918	11084	10939	11045
10939	11045	11105	10945
11105	10945	11162	10919
11162	10919	11186	10843
11145	11042	11162	10919
11034	11249	11145	11042
11232	10745	11258	10682
11258	10682	11343	10528
11039	10820	11105	10945
11105	10945	11145	11042
10222	11724	10489	11405
9626	12227	9636	12126
9636	12126	9651	12020
9651	12020	9663	11927
9663	11927	9672	11833
9672	11833	9689	11732
9689	11732	9701	11649
9701	11649	9711	11543
9711	11543	9725	11445
9725	11445	9737	11349
9737	11349	9745	11243
9745	11243	9780	10970
9780	10970	9801	10807
9859	11941	9878	11857
9878	11857	9892	11752
9892	11752	9899	11670
9919	11565	9936	11469
9936	11469	9945	11371
13792	12292	14208	12235
14208	12235	14434	12196
14434	12196	14523	12183
14523	12183	14702	12157
14702	12157	14919	12130
14919	12130	15103	12107
15103	12107	15349	12073
15349	12073	15849	11993
15849	11993	16211	11951
16211	11951	16373	11933
16373	11933	16415	11926
16415	11926	16964	11845
16964	11845	17249	11802
14208	12235	14272	12446
14272	12446	14326	12627
14326	12627	14363	12749
13890	11411	13954	11647
13954	11647	14006	11843
14006	11843	14045	11965
14045	11965	14208	12235
14067	12698	14326	12627
14326	12627	14595	12557
14595	12557	14798	12502
14798	12502	14997	12450
15267	10865	15433	10871
15433	10871	15519	10883
15519	10883	15628	10915
15628	10915	15738	10962
15519	10883	15569	11029
15215	11174	15339	11123
15339	11123	15569	11029
15569	11029	15738	10962
15628	10915	15657	10846
15657	10846	15670	10800
15657	10846	15871	10925
15871	10925	16028	11049
16028	11049	16160	11154
15871	10925	16032	10842
16160	11154	16262	11116
16262	11116	16573	11022
16573	11022	16790	10955
12386	13085	12727	13159
12727	13159	12808	13181
12808	13181	13089	13323
13089	13323	13353	13459
13353	13459	13550	13560
13550	13560	14011	13750
14011	13750	14218	13834
14218	13834	14770	14048
14770	14048	14954	14119
14954	14119	15256	14237
15256	14237	15838	14319
15838	14319	16310	14378
16310	14378	16843	14420
16843	14420	17252	14471
17252	14471	17841	14546
17841	14546	18047	14568
18047	14568	18428	14633
18428	14633	18556	14687
18556	14687	18794	14819
18794	14819	19175	14968
19175	14968	19408	15007
19408	15007	19605	15073
19605	15073	19735	15155
19735	15155	20266	15456
20266	15456	20800	15692
20800	15692	20994	15681
20994	15681	21183	15659
21183	15659	21237	15665
21237	15665	21699	15833
21699	15833	21980	15967
21980	15967	22478	16195
22478	16195	22668	16266
19175	14968	19496	15113
19496	15113	19567	15134
19567	15134	19694	15149
19694	15149	19735	15155
12658	13809	12919	14096
12919	14096	13046	14220
13046	14220	13082	14257
13082	14257	13202	14388
13202	14388	13453	14678
13453	14678	13649	14899
13649	14899	13838	15113
10889	15045	11119	15385
11119	15385	11301	15668
11301	15668	11393	15823
10963	15789	11105	15767
11105	15767	11301	15668
11301	15668	11603	15455
11603	15455	11688	15398
11688	15398	11852	15281
11852	15281	12078	15160
11879	14771	12078	15160
11033	16464	11397	16405
11397	16405	11688	16365
11688	16365	11727	16358
11727	16358	11905	16318
11905	16318	12026	16247
12026	16247	12091	16209
10927	17022	10986	16897
10986	16897	11042	16605
11033	16464	11042	16605
10680	18380	10829	18083
10829	18083	10846	17992
10846	17992	10859	17854
10859	17854	10911	17275
10911	17275	10919	17142
10919	17142	10927	17022
9727	17804	10459	17754
10459	17754	10722	17940
10722	17940	10846	17992
10252	17357	10305	17299
10305	17299	10774	17277
10774	17277	10911	17275
9455	16609	9514	16603
9514	16603	9883	16557
9883	16557	10215	16527
10215	16527	10635	16497
10635	16497	11033	16464
9441	16058	9514	16603
7696	16752	7862	16773
7862	16773	8196	16746
8196	16746	8260	16740
8260	16740	8467	16718
8467	16718	8503	16716
8503	16716	8781	16680
8781	16680	8958	16667
8958	16667	9455	16609
7288	15579	7447	15735
7447	15735	7631	15937
7631	15937	7829	16158
7829	16158	8100	16431
8092	16485	8100	16431
8092	16485	8196	16746
8196	16746	8210	16793
8016	15085	8402	15162
8402	15162	8412	14923
8402	15162	8456	15235
8412	14923	8423	14667
8456	15235	8607	15426
8607	15426	8923	15850
8923	15850	9059	16038
8582	16052	8720	15914
8720	15914	8923	15850
8923	15850	9134	15953
8100	16431	8166	16454
8166	16454	8435	16404
8435	16404	8486	16425
7970	17087	8210	16793
8210	16793	8260	16740
8260	16740	8486	16425
8486	16425	8556	16357
8556	16357	8659	16327
8659	16327	8788	16264
8788	16264	8928	16158
8928	16158	8993	16100
8993	16100	9059	16038
9059	16038	9134	15953
8993	16100	9170	16324
9170	16324	9455	16609
9455	16609	9604	16760
9604	16760	9757	16912
9979	16440	10033	16232
10033	16232	10078	16164
8059	15463	8283	15727
8283	15727	8582	16052
8582	16052	8788	16264
7960	15801	8158	15850
8158	15850	8283	15727
8283	15727	8607	15426
7786	15785	7960	15801
8158	15850	8359	16271
8359	16271	8446	16352
8446	16352	8486	16425
8607	15426	8742	15298
8742	15298	8900	15146
8900	15146	9112	14771
9112	14771	9472	14478
7696	16752	7754	16364
7754	16364	7829	16158
7829	16158	7960	15801
7929	15006	8016	15085
7960	15801	7987	15501
7987	15501	8059	15463
8015	15353	8016	15085
8015	15353	8035	15411
8035	15411	8059	15463
5062	14681	5451	14833
5451	14833	5637	14972
5637	14972	5709	15036
5709	15036	5764	15084
5764	15084	6262	15531
6262	15531	6435	15686
6435	15686	6582	15817
6582	15817	6690	15921
6690	15921	6795	16012
6795	16012	6978	16176
6978	16176	7240	16409
7240	16409	7413	16561
7413	16561	7613	16738
7613	16738	7696	16752
5085	14565	5426	14768
5426	14768	5451	14833
6737	15133	6767	15096
6767	15096	6908	15144
6908	15144	7095	15222
7095	15222	7270	15307
7270	15307	7474	15408
6647	15094	6737	15133
6737	15133	7020	15314
7020	15314	7162	15436
7162	15436	7288	15579
7597	14417	7741	14560
7741	14560	8057	14876
7373	14555	7467	14633
7467	14633	7527	14684
7527	14684	7929	15006
8057	14876	8412	14923
8412	14923	8570	15107
8570	15107	8742	15298
6252	13600	6522	13818
6522	13818	6659	13934
6659	13934	6743	14008
6743	14008	7185	14407
7185	14407	7373	14555
6353	14754	6647	15094
6242	13928	6255	14310
6255	14310	6314	14659
6314	14659	6353	14754
6647	15094	6859	14837
6262	15531	6647	15094
6314	14659	6584	14623
6584	14623	6866	14726
6866	14726	6966	14750
6966	14750	7167	14666
7167	14666	7373	14555
7613	17380	7684	16853
7684	16853	7696	16752
7232	18572	7350	18262
7350	18262	7466	17904
7466	17904	7587	17532
7587	17532	7613	17380
7613	17380	7691	17408
7691	17408	7970	17087
8467	16718	8486	16425
8788	16264	8926	16572
8926	16572	8958	16667
8958	16667	9096	16976
9096	16976	9199	17203
9413	16085	9441	16058
8926	16572	9107	16389
9107	16389	9170	16324
9170	16324	9413	16085
9134	15953	9184	16013
9184	16013	9441	16058
9441	16058	9817	16114
9817	16114	10005	16150
10005	16150	10078	16164
10078	16164	10301	16186
9096	16976	9604	16760
8466	17194	8561	17198
8561	17198	8677	17154
8677	17154	9096	16976
8462	17258	8466	17194
8466	17194	8467	16718
8462	17258	8522	17634
8522	17634	8543	17768
8543	17768	8617	18310
8617	18310	8634	18401
8634	18401	8651	18510
8651	18510	8658	18545
8658	18545	8687	18755
8543	17768	8761	17807
8761	17807	8946	17952
8946	17952	9236	17914
7587	17532	8057	17569
8057	17569	8211	17585
8211	17585	8522	17634
9848	6617	10101	6596
10101	6596	10273	6457
10273	6457	10377	6417
10377	6417	10384	6358
10384	6358	10454	6281
10454	6281	10543	6250
10526	6008	10543	6250
10233	5952	10234	5928
10233	5952	10273	6457
10234	5928	10526	6008
10526	6008	10614	6047
10614	6047	11174	5996
11174	5996	11257	6015
11257	6015	11322	5989
10377	6417	10446	6414
10446	6414	10505	6417
10505	6417	11142	6535
11142	6535	11689	6634
10208	5237	10217	5493
10217	5493	10234	5928
10780	5207	10959	5631
10959	5631	11322	5989
11322	5989	11456	6103
11456	6103	11723	6333
11723	6333	11875	6458
11875	6458	12468	6592
11456	6103	11943	5825
11943	5825	12107	5651
12107	5651	12499	5226
12499	5226	12731	4841
12468	6592	12649	6833
12649	6833	12689	6905
11689	6634	12395	6785
12395	6785	12649	6833
12649	6833	12983	6904
12983	6904	13095	6926
12468	6592	12514	6499
12514	6499	12545	6436
12543	4386	12731	4841
12545	6436	12602	6304
12602	6304	12621	6208
12621	6208	12644	6087
12644	6087	12718	5845
12718	5845	12789	5612
12731	4841	12883	5257
12789	5612	12841	5416
12841	5416	12883	5257
13095	6926	13278	6967
13278	6967	13891	7107
13891	7107	14198	7099
14198	7099	14344	7003
14344	7003	14820	6568
14820	6568	15164	6257
15164	6257	15365	6126
14820	6568	15043	6799
15043	6799	15163	6913
15163	6913	15289	7010
15289	7010	15342	7013
15342	7013	15443	7018
15443	7018	15690	7243
15443	7018	15720	6701
15667	6648	15719	6218
15667	6648	15720	6701
13245	6491	13261	6456
13261	6456	13294	6386
13294	6386	13307	6359
13307	6359	13361	6237
13361	6237	13428	6095
13428	6095	13483	5973
13483	5973	13560	5792
13560	5792	13796	5262
13796	5262	14010	4475
14010	4475	14100	4166
12789	5612	13116	5689
13116	5689	13394	5754
13394	5754	13560	5792
13265	5519	13323	5222
13265	5519	13394	5754
11107	6253	11334	6189
11107	6253	11142	6535
11334	6189	11456	6103
12621	6208	12997	6290
12997	6290	13307	6359
12634	6304	12802	6335
12802	6335	12981	6371
11456	6103	11655	6189
11655	6189	11849	6196
11849	6196	12222	6273
12222	6273	12246	6227
12246	6227	12455	6273
12455	6273	12634	6304
11723	6333	11762	6258
11762	6258	11849	6196
12455	6273	12602	6304
12602	6304	12634	6304
12962	6433	12981	6371
12981	6371	12997	6290
12997	6290	13027	6168
13027	6168	13077	5905
13077	5905	13116	5689
13116	5689	13158	5490
13483	5973	13646	6019
13646	6019	13766	6019
13766	6019	13966	5949
13966	5949	14121	5824
14121	5824	14257	5593
14257	5593	14389	5270
14389	5270	14457	5097
12107	5651	12204	5681
12204	5681	12527	5806
12527	5806	12718	5845
12718	5845	13077	5905
13077	5905	13483	5973
13428	6095	13640	6179
13640	6179	13681	6098
13681	6098	13968	6206
13455	6559	13640	6179
13245	6491	13455	6559
13455	6559	13520	6583
13520	6583	13712	6656
13712	6656	13785	6675
13785	6675	13930	6686
13930	6686	14051	6731
14051	6731	14180	6815
14180	6815	14344	7003
14344	7003	14606	7251
13278	6967	13520	6583
12722	15105	13453	14678
13453	14678	13879	13967
13879	13967	14011	13750
14011	13750	14109	13449
14109	13449	14271	13337
14271	13337	14501	13260
14501	13260	14530	13256
14530	13256	14780	13160
14780	13160	15085	13105
15085	13105	15347	13124
15347	13124	15494	13134
15082	13369	15085	13105
15082	13369	15212	13375
15084	12975	15086	12849
15084	12975	15085	13105
15206	13500	15212	13375
15206	13500	15232	13560
15232	13560	15363	13531
15363	13531	15426	13757
15344	13279	15347	13124
15347	13124	15357	12813
15344	13279	15363	13531
15357	12813	15395	12762
15395	12762	15433	12686
15433	12686	15454	12519
15447	12438	15454	12519
15350	12270	15390	12431
15390	12431	15447	12438
15447	12438	15518	12412
13332	15765	13540	15928
13540	15928	13751	16009
13751	16009	14067	16127
14067	16127	14371	16252
14371	16252	14499	16341
14499	16341	14621	16563
14529	17065	14559	16912
14529	17065	14584	17224
14559	16912	14619	16682
14584	17224	14839	17895
14619	16682	14621	16563
12091	16209	12554	15925
12554	15925	12743	15811
12743	15811	12924	15702
12924	15702	13098	15592
13098	15592	13822	15164
13822	15164	13838	15113
12046	16568	12200	16579
12200	16579	12409	16475
12409	16475	12957	16208
12957	16208	13540	15928
12097	16263	12182	16322
12182	16322	12409	16475
12409	16475	12708	16699
12708	16699	13361	17172
13361	17172	13525	17304
13525	17304	13708	17453
14621	16563	15121	16503
15121	16503	15388	16502
15388	16502	15432	16500
15432	16500	15871	16399
14619	16682	15323	16774
15323	16774	15364	16780
15364	16780	15635	16833
15635	16833	15819	16857
15819	16857	15863	16835
15635	16833	15662	16656
14499	16341	14576	16069
14576	16069	14603	15971
14603	15971	14619	15920
14619	15920	14650	15750
14650	15750	14828	15039
14650	15750	14823	15776
14823	15776	14934	15860
14934	15860	15432	16500
15432	16500	15662	16656
15662	16656	15863	16835
15863	16835	16352	17150
16352	17150	16828	17456
14414	18034	14995	18123
14995	18123	15396	18078
15396	18078	15661	17966
15661	17966	16292	17832
16292	17832	16492	17787
16492	17787	16675	17690
16675	17690	16828	17456
14995	18123	15062	18204
15062	18204	15177	18226
15177	18226	15253	18206
15253	18206	15396	18078
13912	17320	14414	18034
12858	16026	12957	16208
12957	16208	13131	16525
13131	16525	13767	17136
13767	17136	13912	17320
12434	15272	12575	15516
12575	15516	12743	15811
12743	15811	12858	16026
14839	17895	15253	18206
15253	18206	15591	18558
15591	18558	15599	18640
13300	17726	13349	17712
13349	17712	13708	17453
13708	17453	13912	17320
13912	17320	14144	17165
14144	17165	14244	17095
14244	17095	14510	16916
14510	16916	14559	16912
12583	18282	12619	18231
12619	18231	12710	18092
12710	18092	12754	17992
12754	17992	12910	17808
12910	17808	13300	17726
12417	19445	12475	19259
12475	19259	12511	19087
12511	19087	12541	18831
12541	18831	12583	18282
12910	17808	12965	17684
12965	17684	13011	17470
13300	17726	13631	18041
13631	18041	13736	18147
13736	18147	13816	18225
13816	18225	13891	18346
13891	18346	13907	18642
12841	18157	13163	18149
13163	18149	13374	18134
13374	18134	13631	18041
13631	18041	13732	18026
13732	18026	13901	18124
13901	18124	14052	18273
14052	18273	14156	18349
14156	18349	14681	18437
14681	18437	14868	18431
14868	18431	15049	18440
15049	18440	15417	18641
15417	18641	15599	18640
15599	18640	15777	18676
15777	18676	15833	18593
15833	18593	15972	18545
15972	18545	16150	18697
16150	18697	16159	18803
12619	18231	12924	18588
12924	18588	12995	18604
12285	16928	12479	17811
12479	17811	12754	17992
12285	16928	12806	17317
12806	17317	13011	17470
13011	17470	13183	17580
12012	16752	12285	16928
13183	17580	13525	17304
13525	17304	13767	17136
13767	17136	14116	16885
14116	16885	14442	16892
12182	16322	12858	16026
12858	16026	13332	15765
13332	15765	13494	15653
13494	15653	13601	15586
13601	15586	13723	15505
13494	15653	13710	15744
13710	15744	13912	15818
13912	15818	14095	15891
14095	15891	14576	16069
14828	15039	15052	14585
15052	14585	15164	14392
15164	14392	15256	14237
15256	14237	15342	13994
15342	13994	15426	13757
15426	13757	15502	13539
14358	14155	14650	14322
14650	14322	14754	14406
14754	14406	15052	14585
15052	14585	15272	14691
15272	14691	15580	14880
15580	14880	15763	15003
15763	15003	16119	15302
16119	15302	16331	15486
16331	15486	16434	15580
16434	15580	16497	15636
16497	15636	16614	15739
16614	15739	16807	15909
16807	15909	16946	16053
15845	15930	16464	15665
16464	15665	16497	15636
14218	13834	14358	14155
15502	13539	15880	13535
15880	13535	16866	13532
16866	13532	17232	13518
17232	13518	17327	13454
17327	13454	17688	13430
15349	12073	15392	12135
15392	12135	15437	12225
15437	12225	15502	12367
15494	13134	15513	12856
15494	13134	15502	13539
15502	12367	15518	12412
15513	12856	15527	12689
15518	12412	15536	12486
15527	12689	15531	12622
15531	12622	15536	12486
15849	11993	15890	12344
15890	12344	15934	12670
15896	13158	15937	12883
15934	12670	15937	12883
15838	14319	15873	14046
15873	14046	15880	13535
15880	13535	15896	13158
15494	13134	15896	13158
15896	13158	16863	13138
14218	13834	14635	13725
14635	13725	14844	13667
14844	13667	15232	13560
15363	13531	15431	13528
15431	13528	15502	13539
15043	11511	15243	11881
15243	11881	15288	11968
15288	11968	15349	12073
11232	4327	11480	4335
11480	4335	12173	4350
12173	4350	12288	4378
12288	4378	12543	4386
12543	4386	12560	4290
12560	4290	12655	3882
12655	3882	12658	3757
12658	3757	12681	2721
12681	2721	12694	2514
12694	2514	12738	2162
12738	2162	12817	2031
12817	2031	12896	1823
12896	1823	12931	1348
12931	1348	12988	1006
12560	4290	12678	4389
12678	4389	12836	4649
12836	4649	12905	4761
12905	4761	13015	5062
13015	5062	13039	5122
13039	5122	13247	5210
12826	4777	12836	4649
12826	4777	12900	4971
12900	4971	13015	5062
12731	4841	12826	4777
12826	4777	12905	4761
12905	4761	13001	4724
13001	4724	13056	4678
13056	4678	13266	4503
11058	4338	11232	4327
10265	4342	10526	4319
10526	4319	10715	4296
10715	4296	10802	4367
10802	4367	11013	4342
11013	4342	11058	4338
10169	4173	10355	4085
10355	4085	10756	4018
10756	4018	10978	4075
10978	4075	11013	4342
10391	4547	10531	4395
10526	4319	10531	4395
12883	5257	13047	5275
13047	5275	13247	5210
